filename,value
34-1-11.png,317.949
34-1-12.png,343.704
34-1-13.png,368.663
34-1-14.png,381.451
34-1-15.png,382.615
34-1-17.png,384.758
34-1-20.png,387.898
34-1-21.png,392.897
34-1-22.png,397.412
34-1-23.png,402.064
34-1-24.png,406.294
34-1-25.png,410.617
34-1-26.png,414.727
34-1-27.png,419.089
34-1-28.png,423.024
34-1-29.png,426.838
34-1-30.png,430.87
34-1-31.png,434.717
34-1-32.png,438.647
34-1-33.png,442.261
34-1-34.png,446.197
34-1-36.png,453.188
34-1-37.png,456.615
34-1-38.png,460.348
34-1-39.png,463.611
34-1-40.png,467.053
34-1-41.png,470.654
34-1-42.png,473.457
34-1-43.png,476.964
34-1-44.png,479.891
34-1-46.png,486.488
34-1-47.png,489.634
35-1-01.png,3.39E-14
35-1-02.png,44.136
35-1-03.png,81.9606
35-1-04.png,115.969
35-1-05.png,147.885
35-1-06.png,178.365
35-1-07.png,207.837
35-1-08.png,236.47
35-1-09.png,264.405
35-1-11.png,318.761
35-1-12.png,345.024
35-1-13.png,370.932
35-1-14.png,381.537
35-1-15.png,382.707
35-1-16.png,383.825
35-1-17.png,384.911
35-1-18.png,385.968
35-1-19.png,387.008
35-1-20.png,388.033
35-1-21.png,392.965
35-1-23.png,402.193
35-1-24.png,406.617
35-1-25.png,410.957
35-1-28.png,423.415
35-1-29.png,427.416
35-1-30.png,431.37
35-1-31.png,435.27
35-1-32.png,439.126
35-1-33.png,442.899
35-1-34.png,446.583
35-1-35.png,450.237
35-1-36.png,453.853
35-1-37.png,457.381
35-1-39.png,464.277
35-1-41.png,471.09
35-1-42.png,474.463
35-1-43.png,477.671
35-1-44.png,480.734
35-1-45.png,484.164
35-1-46.png,487.431
35-1-47.png,490.409
36-1-01.png,4.62E-14
36-1-02.png,39.2363
36-1-03.png,73.6011
36-1-04.png,104.791
36-1-06.png,160.713
36-1-07.png,184.73
36-1-08.png,204.235
36-1-09.png,222.162
36-1-10.png,238.553
36-1-11.png,254.162
36-1-13.png,283.734
36-1-14.png,297.446
36-1-15.png,310.422
36-1-16.png,322.706
36-1-17.png,333.795
36-1-18.png,344.348
36-1-19.png,353.882
36-1-20.png,362.723
36-1-21.png,383.781
36-1-22.png,388.732
36-1-23.png,392.429
36-1-24.png,397.019
36-1-25.png,400.505
36-1-26.png,404.455
36-1-27.png,407.655
36-1-29.png,414.401
36-1-30.png,418.014
36-1-31.png,421.602
36-1-32.png,423.111
37-1-01.png,5.52E-14
37-1-02.png,41.4523
37-1-03.png,77.3263
37-1-04.png,109.941
37-1-05.png,140.6
37-1-06.png,169.874
37-1-07.png,198.048
37-1-08.png,225.041
37-1-09.png,249.545
37-1-10.png,271.372
37-1-11.png,292.233
37-1-12.png,312.453
37-1-13.png,332.129
37-1-14.png,350.485
37-1-15.png,368.518
37-1-16.png,381.127
37-1-17.png,382.269
37-1-18.png,383.352
37-1-19.png,384.418
37-1-20.png,385.479
37-1-22.png,395.191
37-1-23.png,399.698
37-1-24.png,404.081
37-1-25.png,408.273
37-1-26.png,412.444
37-1-27.png,416.513
37-1-28.png,420.536
37-1-29.png,424.372
37-1-30.png,428.228
37-1-31.png,432.085
37-1-32.png,435.853
37-1-33.png,439.58
37-1-34.png,443.232
37-1-35.png,446.844
37-1-36.png,450.465
37-1-37.png,454.044
37-1-38.png,457.536
37-1-39.png,461.117
37-1-40.png,464.557
37-1-41.png,468.025
37-1-42.png,471.345
37-1-43.png,474.733
37-1-44.png,478.099
37-1-45.png,481.255
37-1-46.png,484.624
37-1-47.png,487.78
37-1-48.png,490.808
38-1-02.png,42.4645
38-1-03.png,79.1078
38-1-04.png,112.185
38-1-06.png,172.932
38-1-07.png,201.653
38-1-08.png,229.577
38-1-09.png,256.697
38-1-10.png,283.027
38-1-11.png,307.461
38-1-12.png,330.731
38-1-13.png,353.203
38-1-14.png,375.497
38-1-15.png,381.723
38-1-16.png,382.864
38-1-17.png,383.97
38-1-18.png,385.05
38-1-19.png,386.105
38-1-20.png,387.144
38-1-21.png,392.116
38-1-23.png,401.43
38-1-24.png,405.863
38-1-25.png,410.19
38-1-26.png,414.431
38-1-27.png,418.519
38-1-29.png,426.661
38-1-30.png,430.599
38-1-31.png,434.512
38-1-32.png,438.347
38-1-33.png,442.155
38-1-34.png,445.884
38-1-35.png,449.601
38-1-37.png,456.841
38-1-38.png,460.438
38-1-39.png,463.985
38-1-40.png,467.475
38-1-41.png,470.926
38-1-42.png,474.39
38-1-43.png,477.735
38-1-44.png,481.115
38-1-45.png,484.46
38-1-46.png,487.766
38-1-47.png,491.075
39-1-01.png,0
39-1-03.png,80.612
39-1-04.png,114.057
39-1-05.png,144.643
39-1-07.png,196.597
39-1-08.png,218.947
39-1-09.png,241.095
39-1-11.png,280.124
39-1-12.png,298.972
39-1-13.png,317.167
39-1-14.png,334.82
39-1-15.png,350.47
39-1-16.png,365.923
39-1-17.png,380.766
39-1-18.png,381.912
39-1-19.png,382.964
39-1-20.png,383.906
39-1-21.png,388.848
39-1-22.png,393.538
39-1-23.png,397.873
39-1-24.png,401.977
39-1-25.png,406.106
39-1-26.png,409.985
39-1-27.png,414.004
39-1-28.png,417.74
39-1-29.png,421.592
39-1-31.png,428.657
39-1-32.png,432.441
39-1-34.png,439.333
39-1-35.png,442.532
39-1-36.png,445.761
39-1-37.png,449.186
39-1-38.png,452.286
39-1-39.png,455.578
39-1-40.png,458.902
39-1-41.png,462.081
39-1-42.png,464.989
39-1-43.png,468.214
39-1-44.png,471.224
39-1-45.png,474.38
39-1-46.png,477.553
39-1-47.png,479.866
39-1-49.png,485.941
39-1-50.png,488.679
39-1-51.png,491.689
40-1-01.png,1.98E-14
40-1-02.png,44.5612
40-1-03.png,82.3492
40-1-04.png,117.12
40-1-05.png,149.703
40-1-06.png,180.666
40-1-08.png,237.523
40-1-09.png,263.959
40-1-11.png,313.739
40-1-13.png,359.58
40-1-14.png,380.776
40-1-16.png,382.964
40-1-17.png,384.043
40-1-19.png,386.106
40-1-20.png,387.125
40-1-21.png,391.971
40-1-22.png,396.55
40-1-23.png,401.004
40-1-24.png,405.329
40-1-25.png,409.621
40-1-26.png,413.704
40-1-27.png,417.789
40-1-28.png,421.803
40-1-29.png,425.627
40-1-30.png,429.651
40-1-32.png,437.158
40-1-33.png,440.777
40-1-34.png,444.552
40-1-36.png,451.678
40-1-37.png,455.223
40-1-38.png,458.668
40-1-39.png,462.133
40-1-40.png,465.512
40-1-41.png,468.797
40-1-42.png,472.125
40-1-43.png,475.448
40-1-44.png,478.671
40-1-45.png,481.806
40-1-46.png,484.958
40-1-47.png,488.163
40-1-48.png,491.18
41-1-01.png,3.55E-15
41-1-02.png,45.2061
41-1-04.png,118.366
41-1-05.png,151.168
41-1-06.png,182.58
41-1-09.png,270.58
41-1-10.png,297.873
41-1-11.png,324.385
41-1-12.png,351.165
41-1-13.png,377.013
41-1-15.png,382.79
41-1-17.png,384.914
41-1-18.png,385.945
41-1-19.png,386.966
41-1-20.png,387.96
41-1-21.png,392.78
41-1-22.png,397.417
41-1-23.png,401.905
41-1-24.png,406.296
41-1-25.png,410.601
41-1-26.png,414.771
41-1-27.png,418.931
41-1-28.png,423.009
41-1-29.png,426.973
41-1-30.png,430.888
41-1-31.png,434.734
41-1-32.png,438.526
41-1-33.png,442.242
41-1-34.png,445.943
41-1-35.png,449.59
41-1-36.png,453.187
41-1-37.png,456.729
41-1-38.png,460.258
41-1-39.png,463.705
41-1-40.png,467.209
41-1-41.png,470.59
41-1-42.png,473.931
41-1-43.png,477.255
41-1-44.png,480.544
41-1-45.png,483.718
41-1-46.png,487.076
41-1-47.png,490.325
43-1-01.png,1.28E-14
43-1-02.png,45.5181
43-1-03.png,83.9356
43-1-04.png,119.388
43-1-05.png,152.681
43-1-07.png,215.69
43-1-08.png,245.882
43-1-09.png,274.888
43-1-10.png,303.036
43-1-11.png,329.409
43-1-12.png,356.301
43-1-14.png,381.987
43-1-15.png,383.071
43-1-16.png,384.123
43-1-18.png,386.207
43-1-19.png,387.216
43-1-20.png,388.21
43-1-21.png,392.965
43-1-22.png,397.526
43-1-23.png,401.964
43-1-24.png,406.304
43-1-25.png,410.557
43-1-26.png,414.775
43-1-27.png,418.849
43-1-30.png,430.781
43-1-31.png,434.551
43-1-32.png,438.286
43-1-33.png,441.974
43-1-34.png,445.583
43-1-35.png,449.362
43-1-36.png,452.626
43-1-37.png,456.115
43-1-39.png,462.799
43-1-40.png,466.004
43-1-41.png,469.444
43-1-42.png,472.65
43-1-43.png,475.958
43-1-44.png,479.25
43-1-45.png,482.544
43-1-46.png,485.159
43-1-47.png,488.743
44-1-01.png,5.33E-14
44-1-02.png,45.9189
44-1-03.png,84.5552
44-1-04.png,119.886
44-1-05.png,152.93
44-1-06.png,184.591
44-1-08.png,245.17
44-1-09.png,274.54
44-1-10.png,303.317
44-1-11.png,331.669
44-1-12.png,359.148
44-1-13.png,380.965
44-1-14.png,382.107
44-1-15.png,383.205
44-1-16.png,384.273
44-1-17.png,385.318
44-1-18.png,386.341
44-1-19.png,387.347
44-1-20.png,388.338
44-1-21.png,393.127
44-1-22.png,397.728
44-1-23.png,402.21
44-1-24.png,406.595
44-1-25.png,410.893
44-1-26.png,415.145
44-1-27.png,419.265
44-1-28.png,423.306
44-1-29.png,427.317
44-1-30.png,431.232
44-1-32.png,438.939
44-1-33.png,442.615
44-1-35.png,449.938
44-1-37.png,456.933
44-1-38.png,460.39
44-1-40.png,467.09
44-1-42.png,473.973
44-1-43.png,477.35
44-1-44.png,480.134
44-1-45.png,483.609
44-1-46.png,486.874
45-1-01.png,3.55E-15
45-1-02.png,41.7864
45-1-03.png,77.5169
45-1-04.png,109.527
45-1-05.png,138.617
45-1-06.png,163.643
45-1-07.png,184.86
45-1-08.png,204.575
45-1-09.png,221.074
45-1-10.png,236.377
45-1-11.png,250.776
45-1-12.png,265.038
45-1-13.png,277.8
45-1-14.png,289.609
45-1-15.png,301.243
45-1-16.png,311.467
45-1-17.png,321.35
45-1-18.png,329.442
45-1-19.png,337.241
45-1-20.png,344.896
45-1-21.png,381.255
45-1-22.png,386.055
45-1-23.png,389.029
45-1-24.png,393.479
45-1-25.png,396.702
45-1-26.png,400.702
45-1-27.png,404.486
46-1-01.png,0
46-1-02.png,43.3796
46-1-03.png,80.3016
46-1-05.png,145.648
46-1-06.png,175.853
46-1-07.png,204.005
46-1-08.png,229.446
46-1-10.png,273.507
46-1-11.png,295.548
46-1-12.png,315.389
46-1-13.png,336.424
46-1-14.png,353.549
46-1-15.png,371.655
46-1-16.png,381.278
46-1-17.png,382.39
46-1-18.png,383.432
46-1-19.png,384.439
46-1-20.png,385.469
46-1-21.png,390.359
46-1-22.png,394.918
46-1-23.png,399.368
46-1-24.png,403.7
46-1-25.png,407.911
46-1-26.png,411.956
46-1-27.png,416.08
46-1-29.png,423.914
46-1-30.png,427.749
46-1-32.png,435.272
46-1-33.png,438.915
46-1-34.png,442.386
46-1-35.png,446.046
46-1-36.png,449.573
46-1-37.png,453.058
46-1-39.png,459.893
46-1-40.png,463.233
46-1-42.png,469.887
46-1-43.png,473.154
46-1-44.png,476.34
46-1-45.png,479.542
46-1-46.png,482.737
46-1-48.png,488.983
47-1-01.png,0
47-1-02.png,44.3269
47-1-03.png,81.8264
47-1-04.png,116.131
47-1-05.png,148.201
47-1-06.png,179.1
47-1-07.png,209.035
47-1-08.png,237.655
47-1-09.png,265.155
47-1-10.png,291.082
47-1-11.png,315.98
47-1-12.png,338.578
47-1-13.png,361.841
47-1-15.png,382.11
47-1-16.png,383.19
47-1-17.png,384.255
47-1-18.png,385.299
47-1-19.png,386.32
47-1-20.png,387.324
47-1-21.png,392.164
47-1-22.png,396.74
47-1-23.png,401.214
47-1-24.png,405.576
47-1-25.png,409.838
47-1-26.png,414.041
47-1-27.png,418.168
47-1-28.png,422.238
47-1-29.png,426.218
47-1-30.png,430.15
47-1-32.png,437.791
47-1-33.png,441.543
47-1-34.png,445.205
47-1-35.png,448.83
47-1-36.png,452.419
47-1-37.png,455.936
47-1-39.png,462.954
47-1-40.png,466.38
47-1-41.png,469.835
47-1-42.png,473.141
47-1-43.png,476.472
47-1-44.png,479.858
47-1-45.png,483.098
47-1-46.png,486.321
47-1-47.png,489.51
48-1-01.png,7.11E-15
48-1-02.png,41.1902
48-1-03.png,75.5504
48-1-04.png,106.061
48-1-05.png,133.608
48-1-06.png,157.407
48-1-07.png,179.24
48-1-08.png,199.037
48-1-09.png,217.822
48-1-10.png,236.399
48-1-11.png,254.635
48-1-13.png,285.534
48-1-14.png,300.934
48-1-16.png,329.133
48-1-17.png,341.744
48-1-18.png,353.393
48-1-19.png,364.693
48-1-20.png,374.043
48-1-23.png,394.142
48-1-24.png,398.109
48-1-25.png,401.592
48-1-26.png,405.387
48-1-27.png,408.948
48-1-28.png,412.521
48-1-29.png,415.343
48-1-30.png,419.117
48-1-31.png,421.9
48-1-32.png,425.143
48-1-33.png,428.172
48-1-34.png,431.124
48-1-35.png,433.45
48-1-36.png,436.339
49-1-01.png,1.20E-17
49-1-02.png,42.5533
49-1-03.png,77.9876
49-1-04.png,110.091
49-1-05.png,140.041
49-1-06.png,168.105
49-1-07.png,194.647
49-1-09.png,243.405
49-1-10.png,267.057
49-1-11.png,286.456
49-1-12.png,307.987
49-1-13.png,328.476
49-1-14.png,348.678
49-1-15.png,368.131
49-1-16.png,381.323
49-1-17.png,382.332
49-1-18.png,383.388
49-1-19.png,384.437
49-1-20.png,385.456
49-1-21.png,390.307
49-1-22.png,394.763
49-1-23.png,398.944
49-1-24.png,403.212
49-1-25.png,407.287
49-1-26.png,411.278
49-1-27.png,415.168
49-1-28.png,419.089
49-1-29.png,422.902
49-1-30.png,426.649
49-1-31.png,430.276
49-1-32.png,433.79
49-1-33.png,437.343
49-1-34.png,440.775
49-1-35.png,444.16
49-1-36.png,447.5
49-1-37.png,450.704
49-1-38.png,454.054
49-1-40.png,460.336
49-1-41.png,463.254
49-1-42.png,466.022
49-1-43.png,469.125
49-1-44.png,472.25
49-1-45.png,475.18
49-1-46.png,477.766
49-1-47.png,480.735
49-1-48.png,483.327
49-1-49.png,486.213
49-1-50.png,489.007
50-1-02.png,43.2588
50-1-03.png,79.3194
50-1-04.png,112.016
50-1-05.png,142.328
50-1-06.png,171.084
50-1-07.png,198.549
50-1-08.png,225.129
50-1-09.png,250.896
50-1-10.png,275.688
50-1-11.png,297.339
50-1-12.png,320.714
50-1-13.png,343.905
50-1-14.png,366.821
50-1-15.png,381.287
50-1-17.png,383.472
50-1-18.png,384.522
50-1-19.png,385.554
50-1-20.png,386.557
50-1-21.png,391.319
50-1-22.png,395.864
50-1-23.png,400.203
50-1-24.png,404.424
50-1-25.png,408.546
50-1-26.png,412.612
50-1-27.png,416.583
50-1-28.png,420.497
50-1-29.png,424.339
50-1-30.png,428.049
50-1-31.png,431.768
50-1-32.png,435.413
50-1-33.png,438.951
50-1-34.png,442.457
50-1-35.png,445.83
50-1-37.png,452.578
50-1-38.png,455.871
50-1-39.png,459.089
50-1-40.png,462.261
50-1-41.png,465.43
50-1-42.png,468.492
50-1-43.png,471.614
50-1-44.png,474.646
50-1-45.png,477.739
50-1-46.png,480.459
50-1-47.png,483.684
50-1-48.png,486.507
50-1-49.png,489.55
51-1-01.png,1.42E-14
51-1-04.png,110.012
51-1-05.png,139.7
51-1-06.png,167.373
51-1-07.png,192.887
51-1-08.png,217.344
51-1-09.png,241.343
51-1-10.png,261.711
51-1-12.png,304.993
51-1-13.png,324.081
51-1-14.png,343.708
51-1-17.png,381.856
51-1-19.png,383.997
51-1-20.png,384.862
51-1-21.png,389.765
51-1-22.png,394.19
51-1-23.png,398.462
51-1-24.png,402.468
51-1-25.png,406.375
51-1-26.png,410.253
51-1-27.png,414.124
51-1-28.png,417.81
51-1-29.png,421.307
51-1-30.png,424.624
51-1-31.png,428.001
51-1-32.png,431.417
51-1-33.png,434.5
51-1-34.png,437.955
51-1-35.png,441.052
51-1-36.png,444.233
51-1-37.png,447.572
51-1-38.png,450.794
51-1-39.png,453.793
51-1-40.png,456.449
51-1-41.png,459.898
51-1-42.png,463.099
51-1-43.png,466.051
51-1-44.png,468.978
51-1-45.png,471.942
51-1-46.png,475.257
51-1-47.png,477.739
51-1-48.png,481.034
51-1-49.png,483.72
51-1-50.png,486.903
51-1-51.png,489.854
52-1-01.png,1.98E-14
52-1-02.png,43.5631
52-1-03.png,79.6772
52-1-04.png,112.177
52-1-05.png,142.742
52-1-06.png,172.056
52-1-08.png,227.982
52-1-09.png,252.597
52-1-11.png,302.834
52-1-12.png,326.893
52-1-13.png,350.307
52-1-14.png,372.076
52-1-15.png,381.572
52-1-16.png,382.687
52-1-17.png,383.748
52-1-18.png,384.745
52-1-19.png,385.763
52-1-20.png,386.748
52-1-21.png,391.496
52-1-22.png,395.868
52-1-23.png,399.959
52-1-24.png,404.414
52-1-25.png,408.354
52-1-26.png,412.47
52-1-27.png,416.384
52-1-28.png,420.379
52-1-29.png,424.042
52-1-30.png,427.812
52-1-31.png,431.619
52-1-32.png,435.117
52-1-33.png,438.681
52-1-34.png,441.831
52-1-35.png,445.184
52-1-36.png,448.516
52-1-37.png,451.822
52-1-38.png,455.06
52-1-39.png,458.198
52-1-40.png,460.908
52-1-41.png,464.243
52-1-42.png,467.142
52-1-43.png,470.533
52-1-44.png,473.591
52-1-45.png,476.013
52-1-46.png,479.09
52-1-47.png,481.95
52-1-48.png,485.355
52-1-49.png,488.231
52-1-50.png,490.958
53-1-01.png,1.07E-14
53-1-02.png,44.0184
53-1-03.png,80.5423
53-1-04.png,113.325
53-1-05.png,143.833
53-1-06.png,172.877
53-1-07.png,201.133
53-1-08.png,228.529
53-1-09.png,255.365
53-1-10.png,281.535
53-1-11.png,307.049
53-1-12.png,331.181
53-1-13.png,354.907
53-1-14.png,378.994
53-1-15.png,381.881
53-1-16.png,382.996
53-1-17.png,384.067
53-1-18.png,385.102
53-1-19.png,386.111
53-1-20.png,387.101
53-1-21.png,391.796
53-1-23.png,400.655
53-1-24.png,404.842
53-1-25.png,408.993
53-1-26.png,413.037
53-1-27.png,417.059
53-1-28.png,420.963
53-1-29.png,424.802
53-1-30.png,428.566
53-1-31.png,432.085
53-1-32.png,435.791
53-1-33.png,439.312
53-1-34.png,442.819
53-1-35.png,446.156
53-1-36.png,449.555
53-1-37.png,452.741
53-1-38.png,456.11
53-1-39.png,459.256
53-1-40.png,462.227
53-1-41.png,465.505
53-1-42.png,468.499
53-1-44.png,474.965
53-1-46.png,481.264
53-1-47.png,484.301
53-1-48.png,487.131
53-1-49.png,490.32
54-1-01.png,6.39E-14
54-1-02.png,39.1214
54-1-03.png,71.6631
54-1-04.png,100.662
54-1-05.png,126.623
54-1-06.png,146.982
54-1-07.png,165.613
54-1-10.png,212.655
54-1-11.png,226.376
54-1-12.png,239.496
54-1-13.png,250.652
54-1-14.png,261.405
54-1-15.png,271.556
54-1-16.png,281.697
54-1-19.png,307.515
54-1-21.png,361.927
54-1-22.png,380.903
54-1-23.png,384.285
55-1-01.png,6.58E-14
55-1-02.png,41.3367
55-1-03.png,75.8469
55-1-04.png,106.911
55-1-05.png,135.955
55-1-06.png,163.211
55-1-07.png,187.234
55-1-08.png,208.956
55-1-09.png,230.505
55-1-10.png,251.65
55-1-11.png,271.469
55-1-12.png,290.388
55-1-13.png,309.365
55-1-14.png,326.987
55-1-15.png,341.463
55-1-16.png,357.125
55-1-17.png,369.672
55-1-18.png,381.199
55-1-19.png,382.291
55-1-20.png,383.211
55-1-21.png,387.958
55-1-22.png,392.578
55-1-23.png,396.879
55-1-24.png,400.994
55-1-25.png,405.098
55-1-26.png,408.999
55-1-27.png,412.808
55-1-28.png,416.603
55-1-29.png,420.41
55-1-30.png,423.886
55-1-31.png,427.601
55-1-32.png,431.144
55-1-33.png,434.619
55-1-34.png,438.109
55-1-35.png,441.318
55-1-36.png,444.451
55-1-37.png,447.874
55-1-38.png,451.114
55-1-39.png,454.38
55-1-40.png,457.351
55-1-41.png,460.146
55-1-42.png,463.154
55-1-43.png,466.346
55-1-44.png,469.259
55-1-46.png,475.103
55-1-47.png,477.978
55-1-48.png,480.734
55-1-49.png,483.431
55-1-50.png,486.256
55-1-51.png,488.484
55-1-52.png,491.498
56-1-01.png,9.40E-15
56-1-02.png,42.3591
56-1-03.png,77.7408
56-1-04.png,109.688
56-1-05.png,139.434
56-1-06.png,167.842
56-1-07.png,195.033
56-1-08.png,220.642
56-1-09.png,244.948
56-1-10.png,267.79
56-1-11.png,289.588
56-1-13.png,333.12
56-1-15.png,375.585
56-1-16.png,381.7
56-1-17.png,382.784
56-1-18.png,383.855
56-1-19.png,384.87
56-1-20.png,385.852
56-1-21.png,390.637
56-1-22.png,395.142
56-1-23.png,399.5
56-1-24.png,403.706
56-1-25.png,407.806
56-1-27.png,415.811
56-1-28.png,419.694
56-1-29.png,423.5
56-1-30.png,427.214
56-1-31.png,430.9
56-1-32.png,434.539
56-1-33.png,438.038
56-1-35.png,445.002
56-1-36.png,448.424
56-1-37.png,451.754
56-1-38.png,455.016
56-1-39.png,458.331
56-1-40.png,461.559
56-1-41.png,464.862
56-1-42.png,468.001
56-1-43.png,471.104
56-1-44.png,474.184
56-1-45.png,477.257
56-1-46.png,480.314
56-1-47.png,483.358
56-1-48.png,486.29
56-1-49.png,489.302
57-1-01.png,1.98E-14
57-1-02.png,42.4613
57-1-03.png,76.4899
57-1-04.png,105.533
57-1-05.png,129.531
57-1-06.png,152.408
57-1-07.png,170.926
57-1-08.png,190.306
57-1-09.png,208.965
57-1-11.png,242.471
57-1-12.png,259.578
57-1-14.png,289.561
57-1-15.png,302.279
57-1-16.png,309.31
57-1-17.png,322.096
57-1-18.png,332.938
57-1-19.png,345.219
57-1-20.png,354.151
57-1-21.png,383.509
57-1-22.png,387.892
57-1-23.png,391.128
57-1-24.png,394.571
57-1-25.png,398.194
57-1-27.png,405.183
57-1-28.png,407.41
57-1-29.png,411.072
57-1-30.png,414.525
57-1-31.png,417.013
58-1-01.png,3.55E-15
58-1-02.png,43.6645
58-1-03.png,79.5844
58-1-04.png,111.652
58-1-05.png,140.795
58-1-06.png,166.772
58-1-07.png,193.144
58-1-08.png,217.655
58-1-09.png,243.408
58-1-10.png,258.831
58-1-11.png,280.529
58-1-12.png,302.894
58-1-13.png,324.981
58-1-14.png,344.087
58-1-15.png,364.44
58-1-16.png,381.096
58-1-17.png,382.011
58-1-18.png,383.043
58-1-19.png,383.945
58-1-20.png,384.936
58-1-21.png,389.549
58-1-22.png,393.716
58-1-23.png,397.803
58-1-24.png,401.771
58-1-25.png,405.685
58-1-26.png,409.479
58-1-27.png,413.32
58-1-28.png,416.839
58-1-29.png,420.583
58-1-30.png,423.949
58-1-31.png,427.375
58-1-32.png,430.769
58-1-33.png,434.197
58-1-34.png,437.397
58-1-35.png,440.594
58-1-36.png,443.809
58-1-37.png,446.85
58-1-38.png,449.988
58-1-39.png,453.033
58-1-40.png,455.813
58-1-41.png,458.987
58-1-42.png,461.955
58-1-43.png,464.928
58-1-44.png,467.774
58-1-45.png,470.699
58-1-46.png,473.571
58-1-48.png,479.397
58-1-49.png,482.287
58-1-50.png,485.067
58-1-51.png,487.613
58-1-52.png,490.457
59-1-01.png,0
59-1-02.png,44.3124
59-1-03.png,81.1995
59-1-04.png,114.032
59-1-05.png,144.704
59-1-06.png,173.288
59-1-07.png,200.746
59-1-08.png,225.701
59-1-09.png,251.7
59-1-10.png,277.537
59-1-11.png,303.421
59-1-12.png,328.734
59-1-13.png,350.927
59-1-14.png,370.597
59-1-15.png,381.284
59-1-16.png,382.301
59-1-17.png,383.312
59-1-18.png,384.286
59-1-20.png,386.221
59-1-22.png,395.074
59-1-23.png,399.191
59-1-24.png,403.228
59-1-25.png,407.197
59-1-26.png,411.057
59-1-27.png,414.917
59-1-29.png,422.302
59-1-30.png,425.924
59-1-31.png,429.523
59-1-32.png,432.826
59-1-33.png,436.373
59-1-34.png,439.782
59-1-35.png,442.95
59-1-36.png,446.19
59-1-37.png,449.382
59-1-38.png,452.557
59-1-39.png,455.558
59-1-40.png,458.91
59-1-41.png,461.86
59-1-42.png,464.78
59-1-43.png,467.842
59-1-45.png,473.485
59-1-46.png,476.554
59-1-47.png,479.222
59-1-48.png,482.041
59-1-49.png,484.778
59-1-50.png,487.538
59-1-51.png,490.425
60-1-01.png,4.26E-14
60-1-02.png,43.8115
60-1-03.png,79.2697
60-1-04.png,110.162
60-1-05.png,138.816
60-1-07.png,190.107
60-1-08.png,214.301
60-1-09.png,238.168
60-1-10.png,261.21
60-1-11.png,282.682
60-1-12.png,302.444
60-1-13.png,324.9
60-1-14.png,345.524
60-1-15.png,363.974
60-1-16.png,380.862
60-1-17.png,381.953
60-1-18.png,382.97
60-1-19.png,383.921
60-1-20.png,384.806
60-1-21.png,389.371
60-1-22.png,393.52
60-1-23.png,397.698
60-1-24.png,401.446
60-1-25.png,404.967
60-1-26.png,408.986
60-1-27.png,412.44
60-1-28.png,415.948
60-1-29.png,419.198
60-1-30.png,422.8
60-1-31.png,426.072
60-1-32.png,429.486
60-1-33.png,432.838
60-1-35.png,439.252
60-1-36.png,442.524
60-1-37.png,445.817
60-1-38.png,449.026
60-1-39.png,452.043
60-1-40.png,455.452
60-1-41.png,458.531
60-1-42.png,461.606
60-1-43.png,464.61
60-1-44.png,467.74
60-1-45.png,470.869
60-1-46.png,473.894
60-1-48.png,479.74
60-1-49.png,482.537
60-1-50.png,485.828
60-1-51.png,488.957
61-1-01.png,2.13E-14
61-1-02.png,44.6231
61-1-03.png,81.4603
61-1-04.png,114.048
61-1-05.png,144.577
61-1-06.png,173.496
61-1-07.png,202.383
61-1-08.png,230.169
61-1-09.png,258.409
61-1-10.png,278.606
61-1-11.png,304.039
61-1-12.png,328.737
61-1-14.png,371.016
61-1-15.png,381.515
61-1-16.png,382.529
61-1-17.png,383.52
61-1-18.png,384.489
61-1-19.png,385.445
61-1-20.png,386.327
61-1-23.png,399.297
61-1-24.png,403.385
61-1-25.png,407.31
61-1-26.png,411.145
61-1-27.png,414.876
61-1-28.png,418.621
61-1-29.png,422.15
61-1-30.png,425.739
61-1-31.png,428.967
61-1-32.png,432.176
61-1-34.png,439.169
61-1-35.png,442.08
61-1-36.png,445.298
61-1-37.png,448.449
61-1-38.png,451.485
61-1-39.png,454.577
61-1-40.png,457.62
61-1-41.png,460.655
61-1-42.png,463.596
61-1-43.png,466.758
61-1-44.png,469.699
61-1-45.png,472.696
61-1-46.png,475.522
61-1-47.png,478.279
61-1-48.png,481.346
61-1-49.png,484.264
61-1-50.png,487.216
61-1-51.png,490.186
62-1-01.png,3.55E-15
62-1-02.png,45.0119
62-1-03.png,82.31
62-1-04.png,115.19
62-1-05.png,145.963
62-1-06.png,175.73
62-1-07.png,204.684
62-1-09.png,260.215
62-1-10.png,287.44
62-1-11.png,314.132
62-1-12.png,340.237
62-1-13.png,363.226
62-1-14.png,380.861
62-1-15.png,381.938
62-1-16.png,382.954
62-1-18.png,384.93
62-1-19.png,385.871
62-1-20.png,386.806
62-1-21.png,391.356
62-1-22.png,395.61
62-1-23.png,399.747
62-1-24.png,403.834
62-1-25.png,407.844
62-1-26.png,411.792
62-1-27.png,415.52
62-1-28.png,419.244
62-1-29.png,422.891
62-1-30.png,426.503
62-1-31.png,429.984
62-1-32.png,433.435
62-1-33.png,436.801
62-1-34.png,440.159
62-1-35.png,443.418
62-1-36.png,446.647
62-1-37.png,449.985
62-1-38.png,453.186
62-1-39.png,456.29
62-1-40.png,459.416
62-1-41.png,462.541
62-1-42.png,465.602
62-1-43.png,468.62
62-1-44.png,471.58
62-1-45.png,474.704
62-1-46.png,477.572
62-1-47.png,480.649
